"value","uom","timestamp","sensor_path","node_vsn","latitude","longitude"
9.93,"C","2019-04-28T20:29:35","metsense.htu21d.temperature","08C",-87.687703,41.924903
-6,"RH","2019-04-28T20:29:35","metsense.htu21d.humidity","08C",-87.687703,41.924903
59.83,"RH","2019-04-28T20:29:35","metsense.hih4030.humidity","08C",-87.687703,41.924903
9.8,"C","2019-04-28T20:29:35","metsense.bmp180.temperature","08C",-87.687703,41.924903
1047.87,"hPa","2019-04-28T20:29:35","metsense.bmp180.pressure","08C",-87.687703,41.924903
29.623,"uW/cm^2","2019-04-28T20:29:35","lightsense.tsl260rd.intensity","08C",-87.687703,41.924903
76.782,"uW/cm^2","2019-04-28T20:29:35","lightsense.tsl250rd.intensity","08C",-87.687703,41.924903
28.69,"C","2019-04-28T20:29:35","lightsense.tmp421.temperature","08C",-87.687703,41.924903
689.643,"uW/cm^2","2019-04-28T20:29:35","lightsense.mlx75305.intensity","08C",-87.687703,41.924903
71.786,"uW/cm^2","2019-04-28T20:29:35","lightsense.ml8511.intensity","08C",-87.687703,41.924903
-250,"mG","2019-04-28T20:29:35","lightsense.hmc5883l.magnetic_field_z","08C",-87.687703,41.924903
-20,"mG","2019-04-28T20:29:35","lightsense.hmc5883l.magnetic_field_y","08C",-87.687703,41.924903
-191.818,"mG","2019-04-28T20:29:35","lightsense.hmc5883l.magnetic_field_x","08C",-87.687703,41.924903
37.62,"C","2019-04-28T20:29:35","lightsense.hih6130.temperature","08C",-87.687703,41.924903
23.26,"RH","2019-04-28T20:29:35","lightsense.hih6130.humidity","08C",-87.687703,41.924903
111.32,"lux","2019-04-28T20:29:35","lightsense.apds_9006_020.intensity","08C",-87.687703,41.924903
-7.87264,"ppm","2019-04-28T20:29:35","chemsense.so2.concentration","08C",-87.687703,41.924903
0.69555,"ppm","2019-04-28T20:29:35","chemsense.reducing_gases.concentration","08C",-87.687703,41.924903
0.12897,"ppm","2019-04-28T20:29:35","chemsense.oxidizing_gases.concentration","08C",-87.687703,41.924903
0,"ppm","2019-04-28T20:29:35","chemsense.o3.concentration","08C",-87.687703,41.924903
-0.01073,"ppm","2019-04-28T20:29:35","chemsense.no2.concentration","08C",-87.687703,41.924903
-94.03,"C","2019-04-28T20:29:35","chemsense.lps25h.temperature","08C",-87.687703,41.924903
756.5,"hPa","2019-04-28T20:29:35","chemsense.lps25h.pressure","08C",-87.687703,41.924903
1.91368,"ppm","2019-04-28T20:29:35","chemsense.h2s.concentration","08C",-87.687703,41.924903
-0.45552,"ppm","2019-04-28T20:29:35","chemsense.co.concentration","08C",-87.687703,41.924903
12.14,"C","2019-04-28T20:29:35","chemsense.at3.temperature","08C",-87.687703,41.924903
11.74,"C","2019-04-28T20:29:35","chemsense.at2.temperature","08C",-87.687703,41.924903
11.13,"C","2019-04-28T20:29:35","chemsense.at1.temperature","08C",-87.687703,41.924903
10.74,"C","2019-04-28T20:29:35","chemsense.at0.temperature","08C",-87.687703,41.924903
11.76,"C","2019-04-28T20:29:33","metsense.tsys01.temperature","08D",-87.745817,41.895005
37.01,"uW/cm^2","2019-04-28T20:29:33","metsense.tsl250rd.intensity","08D",-87.745817,41.895005
11.81,"C","2019-04-28T20:29:33","metsense.tmp112.temperature","08D",-87.745817,41.895005
62.74,"dB","2019-04-28T20:29:33","metsense.spv1840lr5h_b.intensity","08D",-87.745817,41.895005
11.4,"C","2019-04-28T20:29:33","metsense.pr103j2.temperature","08D",-87.745817,41.895005
9.766,"mg","2019-04-28T20:29:33","metsense.mma8452q.acceleration_z","08D",-87.745817,41.895005
-979.492,"mg","2019-04-28T20:29:33","metsense.mma8452q.acceleration_y","08D",-87.745817,41.895005
11.719,"mg","2019-04-28T20:29:33","metsense.mma8452q.acceleration_x","08D",-87.745817,41.895005
11.22,"C","2019-04-28T20:29:33","metsense.htu21d.temperature","08D",-87.745817,41.895005
26.14,"RH","2019-04-28T20:29:33","metsense.htu21d.humidity","08D",-87.745817,41.895005
55.34,"RH","2019-04-28T20:29:33","metsense.hih4030.humidity","08D",-87.745817,41.895005
13.4,"C","2019-04-28T20:29:33","metsense.bmp180.temperature","08D",-87.745817,41.895005
1019.27,"hPa","2019-04-28T20:29:33","metsense.bmp180.pressure","08D",-87.745817,41.895005
26.412,"uW/cm^2","2019-04-28T20:29:33","lightsense.tsl260rd.intensity","08D",-87.745817,41.895005
23.943,"uW/cm^2","2019-04-28T20:29:33","lightsense.tsl250rd.intensity","08D",-87.745817,41.895005
25.69,"C","2019-04-28T20:29:33","lightsense.tmp421.temperature","08D",-87.745817,41.895005
685.938,"uW/cm^2","2019-04-28T20:29:33","lightsense.mlx75305.intensity","08D",-87.745817,41.895005
48.479,"uW/cm^2","2019-04-28T20:29:33","lightsense.ml8511.intensity","08D",-87.745817,41.895005
-256.122,"mG","2019-04-28T20:29:33","lightsense.hmc5883l.magnetic_field_z","08D",-87.745817,41.895005
328.182,"mG","2019-04-28T20:29:33","lightsense.hmc5883l.magnetic_field_y","08D",-87.745817,41.895005
-110,"mG","2019-04-28T20:29:33","lightsense.hmc5883l.magnetic_field_x","08D",-87.745817,41.895005
27.54,"C","2019-04-28T20:29:33","lightsense.hih6130.temperature","08D",-87.745817,41.895005
47.17,"RH","2019-04-28T20:29:33","lightsense.hih6130.humidity","08D",-87.745817,41.895005
20.496,"lux","2019-04-28T20:29:33","lightsense.apds_9006_020.intensity","08D",-87.745817,41.895005
7.27,"C","2019-04-28T20:29:28","metsense.tsys01.temperature","094",-87.6116431,41.8920031
37.363,"uW/cm^2","2019-04-28T20:29:28","metsense.tsl250rd.intensity","094",-87.6116431,41.8920031
7.75,"C","2019-04-28T20:29:28","metsense.tmp112.temperature","094",-87.6116431,41.8920031
55,"dB","2019-04-28T20:29:28","metsense.spv1840lr5h_b.intensity","094",-87.6116431,41.8920031
5.05,"C","2019-04-28T20:29:28","metsense.pr103j2.temperature","094",-87.6116431,41.8920031
15.625,"mg","2019-04-28T20:29:28","metsense.mma8452q.acceleration_z","094",-87.6116431,41.8920031
-987.305,"mg","2019-04-28T20:29:28","metsense.mma8452q.acceleration_y","094",-87.6116431,41.8920031
-43.945,"mg","2019-04-28T20:29:28","metsense.mma8452q.acceleration_x","094",-87.6116431,41.8920031
7.22,"C","2019-04-28T20:29:28","metsense.htu21d.temperature","094",-87.6116431,41.8920031
-6,"RH","2019-04-28T20:29:28","metsense.htu21d.humidity","094",-87.6116431,41.8920031
70.92,"RH","2019-04-28T20:29:28","metsense.hih4030.humidity","094",-87.6116431,41.8920031
37.1,"C","2019-04-28T20:29:28","metsense.bmp180.temperature","094",-87.6116431,41.8920031
964.92,"hPa","2019-04-28T20:29:28","metsense.bmp180.pressure","094",-87.6116431,41.8920031
57.206,"uW/cm^2","2019-04-28T20:29:28","lightsense.tsl260rd.intensity","094",-87.6116431,41.8920031
23.882,"uW/cm^2","2019-04-28T20:29:28","lightsense.tsl250rd.intensity","094",-87.6116431,41.8920031
17.31,"C","2019-04-28T20:29:28","lightsense.tmp421.temperature","094",-87.6116431,41.8920031
690.313,"uW/cm^2","2019-04-28T20:29:28","lightsense.mlx75305.intensity","094",-87.6116431,41.8920031
48.03,"uW/cm^2","2019-04-28T20:29:28","lightsense.ml8511.intensity","094",-87.6116431,41.8920031
-414.286,"mG","2019-04-28T20:29:28","lightsense.hmc5883l.magnetic_field_z","094",-87.6116431,41.8920031
360,"mG","2019-04-28T20:29:28","lightsense.hmc5883l.magnetic_field_y","094",-87.6116431,41.8920031
-204.545,"mG","2019-04-28T20:29:28","lightsense.hmc5883l.magnetic_field_x","094",-87.6116431,41.8920031
20.71,"C","2019-04-28T20:29:28","lightsense.hih6130.temperature","094",-87.6116431,41.8920031
56.09,"RH","2019-04-28T20:29:28","lightsense.hih6130.humidity","094",-87.6116431,41.8920031
7.636,"lux","2019-04-28T20:29:28","lightsense.apds_9006_020.intensity","094",-87.6116431,41.8920031
12.13,"C","2019-04-28T20:29:28","metsense.tsys01.temperature","04D",-87.682414,41.913583
34.895,"uW/cm^2","2019-04-28T20:29:28","metsense.tsl250rd.intensity","04D",-87.682414,41.913583
11.98,"C","2019-04-28T20:29:28","metsense.tmp112.temperature","04D",-87.682414,41.913583
12.1,"C","2019-04-28T20:29:28","metsense.pr103j2.temperature","04D",-87.682414,41.913583
59.68,"RH","2019-04-28T20:29:28","metsense.hih4030.humidity","04D",-87.682414,41.913583
12.39,"C","2019-04-28T20:29:28","metsense.bmp180.temperature","04D",-87.682414,41.913583
1002.32,"hPa","2019-04-28T20:29:28","metsense.bmp180.pressure","04D",-87.682414,41.913583
59.591,"uW/cm^2","2019-04-28T20:29:28","lightsense.tsl260rd.intensity","04D",-87.682414,41.913583
53.34,"uW/cm^2","2019-04-28T20:29:28","lightsense.tsl250rd.intensity","04D",-87.682414,41.913583
31.56,"C","2019-04-28T20:29:28","lightsense.tmp421.temperature","04D",-87.682414,41.913583
682.277,"uW/cm^2","2019-04-28T20:29:28","lightsense.mlx75305.intensity","04D",-87.682414,41.913583
47.913,"uW/cm^2","2019-04-28T20:29:28","lightsense.ml8511.intensity","04D",-87.682414,41.913583
34.37,"C","2019-04-28T20:29:28","lightsense.hih6130.temperature","04D",-87.682414,41.913583
35.51,"RH","2019-04-28T20:29:28","lightsense.hih6130.humidity","04D",-87.682414,41.913583
25.399,"lux","2019-04-28T20:29:28","lightsense.apds_9006_020.intensity","04D",-87.682414,41.913583
12.31,"C","2019-04-28T20:29:28","metsense.tsys01.temperature","054",-87.688258,41.946731
35.6,"uW/cm^2","2019-04-28T20:29:28","metsense.tsl250rd.intensity","054",-87.688258,41.946731
12.06,"C","2019-04-28T20:29:28","metsense.tmp112.temperature","054",-87.688258,41.946731
62.74,"dB","2019-04-28T20:29:28","metsense.spv1840lr5h_b.intensity","054",-87.688258,41.946731
8.95,"C","2019-04-28T20:29:28","metsense.pr103j2.temperature","054",-87.688258,41.946731
14.648,"mg","2019-04-28T20:29:28","metsense.mma8452q.acceleration_z","054",-87.688258,41.946731
-988.281,"mg","2019-04-28T20:29:28","metsense.mma8452q.acceleration_y","054",-87.688258,41.946731
2.93,"mg","2019-04-28T20:29:28","metsense.mma8452q.acceleration_x","054",-87.688258,41.946731
11.41,"C","2019-04-28T20:29:28","metsense.htu21d.temperature","054",-87.688258,41.946731
31.86,"RH","2019-04-28T20:29:28","metsense.htu21d.humidity","054",-87.688258,41.946731
60.73,"RH","2019-04-28T20:29:28","metsense.hih4030.humidity","054",-87.688258,41.946731
24.6,"C","2019-04-28T20:29:28","metsense.bmp180.temperature","054",-87.688258,41.946731
1090.71,"hPa","2019-04-28T20:29:28","metsense.bmp180.pressure","054",-87.688258,41.946731
26.482,"uW/cm^2","2019-04-28T20:29:28","lightsense.tsl260rd.intensity","054",-87.688258,41.946731
24.006,"uW/cm^2","2019-04-28T20:29:28","lightsense.tsl250rd.intensity","054",-87.688258,41.946731
26.19,"C","2019-04-28T20:29:28","lightsense.tmp421.temperature","054",-87.688258,41.946731
687.367,"uW/cm^2","2019-04-28T20:29:28","lightsense.mlx75305.intensity","054",-87.688258,41.946731
49.025,"uW/cm^2","2019-04-28T20:29:28","lightsense.ml8511.intensity","054",-87.688258,41.946731
-392.857,"mG","2019-04-28T20:29:28","lightsense.hmc5883l.magnetic_field_z","054",-87.688258,41.946731
-591.818,"mG","2019-04-28T20:29:28","lightsense.hmc5883l.magnetic_field_y","054",-87.688258,41.946731
-48.182,"mG","2019-04-28T20:29:28","lightsense.hmc5883l.magnetic_field_x","054",-87.688258,41.946731
30.56,"C","2019-04-28T20:29:28","lightsense.hih6130.temperature","054",-87.688258,41.946731
42.77,"RH","2019-04-28T20:29:28","lightsense.hih6130.humidity","054",-87.688258,41.946731
65.024,"lux","2019-04-28T20:29:28","lightsense.apds_9006_020.intensity","054",-87.688258,41.946731
11.03,"C","2019-04-28T20:29:27","metsense.tsys01.temperature","02A",-87.57535,41.722457
35.902,"uW/cm^2","2019-04-28T20:29:27","metsense.tsl250rd.intensity","02A",-87.57535,41.722457
10.81,"C","2019-04-28T20:29:27","metsense.tmp112.temperature","02A",-87.57535,41.722457
68.76,"dB","2019-04-28T20:29:27","metsense.spv1840lr5h_b.intensity","02A",-87.57535,41.722457
-42.85,"C","2019-04-28T20:29:27","metsense.pr103j2.temperature","02A",-87.57535,41.722457
34.18,"mg","2019-04-28T20:29:27","metsense.mma8452q.acceleration_z","02A",-87.57535,41.722457
-977.539,"mg","2019-04-28T20:29:27","metsense.mma8452q.acceleration_y","02A",-87.57535,41.722457
0.977,"mg","2019-04-28T20:29:27","metsense.mma8452q.acceleration_x","02A",-87.57535,41.722457
10.27,"C","2019-04-28T20:29:27","metsense.htu21d.temperature","02A",-87.57535,41.722457
-6,"RH","2019-04-28T20:29:27","metsense.htu21d.humidity","02A",-87.57535,41.722457
64.18,"RH","2019-04-28T20:29:27","metsense.hih4030.humidity","02A",-87.57535,41.722457
9.5,"C","2019-04-28T20:29:27","metsense.bmp180.temperature","02A",-87.57535,41.722457
986.63,"hPa","2019-04-28T20:29:27","metsense.bmp180.pressure","02A",-87.57535,41.722457
84.688,"uW/cm^2","2019-04-28T20:29:27","lightsense.tsl260rd.intensity","02A",-87.57535,41.722457
76.755,"uW/cm^2","2019-04-28T20:29:27","lightsense.tsl250rd.intensity","02A",-87.57535,41.722457
28.25,"C","2019-04-28T20:29:27","lightsense.tmp421.temperature","02A",-87.57535,41.722457
689.398,"uW/cm^2","2019-04-28T20:29:27","lightsense.mlx75305.intensity","02A",-87.57535,41.722457
54.159,"uW/cm^2","2019-04-28T20:29:27","lightsense.ml8511.intensity","02A",-87.57535,41.722457
18.367,"mG","2019-04-28T20:29:27","lightsense.hmc5883l.magnetic_field_z","02A",-87.57535,41.722457
-428.182,"mG","2019-04-28T20:29:27","lightsense.hmc5883l.magnetic_field_y","02A",-87.57535,41.722457
-374.545,"mG","2019-04-28T20:29:27","lightsense.hmc5883l.magnetic_field_x","02A",-87.57535,41.722457
37.24,"C","2019-04-28T20:29:27","lightsense.hih6130.temperature","02A",-87.57535,41.722457
21.85,"RH","2019-04-28T20:29:27","lightsense.hih6130.humidity","02A",-87.57535,41.722457
45.332,"lux","2019-04-28T20:29:27","lightsense.apds_9006_020.intensity","02A",-87.57535,41.722457
11.87,"C","2019-04-28T20:29:26","metsense.tsys01.temperature","0A3",-87.76257,41.96759
35.852,"uW/cm^2","2019-04-28T20:29:26","metsense.tsl250rd.intensity","0A3",-87.76257,41.96759
12,"C","2019-04-28T20:29:26","metsense.tmp112.temperature","0A3",-87.76257,41.96759
56.72,"dB","2019-04-28T20:29:26","metsense.spv1840lr5h_b.intensity","0A3",-87.76257,41.96759
11.9,"C","2019-04-28T20:29:26","metsense.pr103j2.temperature","0A3",-87.76257,41.96759
0.977,"mg","2019-04-28T20:29:26","metsense.mma8452q.acceleration_z","0A3",-87.76257,41.96759
-1000.977,"mg","2019-04-28T20:29:26","metsense.mma8452q.acceleration_y","0A3",-87.76257,41.96759
-38.086,"mg","2019-04-28T20:29:26","metsense.mma8452q.acceleration_x","0A3",-87.76257,41.96759
11.25,"C","2019-04-28T20:29:26","metsense.htu21d.temperature","0A3",-87.76257,41.96759
29.22,"RH","2019-04-28T20:29:26","metsense.htu21d.humidity","0A3",-87.76257,41.96759
56.39,"RH","2019-04-28T20:29:26","metsense.hih4030.humidity","0A3",-87.76257,41.96759
32.3,"C","2019-04-28T20:29:26","metsense.bmp180.temperature","0A3",-87.76257,41.96759
1001.23,"hPa","2019-04-28T20:29:26","metsense.bmp180.pressure","0A3",-87.76257,41.96759
176.441,"uW/cm^2","2019-04-28T20:29:26","lightsense.tsl260rd.intensity","0A3",-87.76257,41.96759
159.907,"uW/cm^2","2019-04-28T20:29:26","lightsense.tsl250rd.intensity","0A3",-87.76257,41.96759
-0.06,"C","2019-04-28T20:29:26","lightsense.tmp421.temperature","0A3",-87.76257,41.96759
1449.643,"uW/cm^2","2019-04-28T20:29:26","lightsense.mlx75305.intensity","0A3",-87.76257,41.96759
1135.624,"uW/cm^2","2019-04-28T20:29:26","lightsense.ml8511.intensity","0A3",-87.76257,41.96759
-1.02,"mG","2019-04-28T20:29:26","lightsense.hmc5883l.magnetic_field_z","0A3",-87.76257,41.96759
-0.909,"mG","2019-04-28T20:29:26","lightsense.hmc5883l.magnetic_field_y","0A3",-87.76257,41.96759
-0.909,"mG","2019-04-28T20:29:26","lightsense.hmc5883l.magnetic_field_x","0A3",-87.76257,41.96759
125.01,"C","2019-04-28T20:29:26","lightsense.hih6130.temperature","0A3",-87.76257,41.96759
100,"RH","2019-04-28T20:29:26","lightsense.hih6130.humidity","0A3",-87.76257,41.96759
5267.409,"lux","2019-04-28T20:29:26","lightsense.apds_9006_020.intensity","0A3",-87.76257,41.96759
9.27,"C","2019-04-28T20:29:26","metsense.tsys01.temperature","092",-87.703739,41.800846
34.291,"uW/cm^2","2019-04-28T20:29:26","metsense.tsl250rd.intensity","092",-87.703739,41.800846
10.38,"C","2019-04-28T20:29:26","metsense.tmp112.temperature","092",-87.703739,41.800846
62.74,"dB","2019-04-28T20:29:26","metsense.spv1840lr5h_b.intensity","092",-87.703739,41.800846
9.7,"C","2019-04-28T20:29:26","metsense.pr103j2.temperature","092",-87.703739,41.800846
-3.906,"mg","2019-04-28T20:29:26","metsense.mma8452q.acceleration_z","092",-87.703739,41.800846
-989.258,"mg","2019-04-28T20:29:26","metsense.mma8452q.acceleration_y","092",-87.703739,41.800846
-18.555,"mg","2019-04-28T20:29:26","metsense.mma8452q.acceleration_x","092",-87.703739,41.800846
10.27,"C","2019-04-28T20:29:26","metsense.htu21d.temperature","092",-87.703739,41.800846
34.32,"RH","2019-04-28T20:29:26","metsense.htu21d.humidity","092",-87.703739,41.800846
58.78,"RH","2019-04-28T20:29:26","metsense.hih4030.humidity","092",-87.703739,41.800846
36.2,"C","2019-04-28T20:29:26","metsense.bmp180.temperature","092",-87.703739,41.800846
949.63,"hPa","2019-04-28T20:29:26","metsense.bmp180.pressure","092",-87.703739,41.800846
88.165,"uW/cm^2","2019-04-28T20:29:26","lightsense.tsl260rd.intensity","092",-87.703739,41.800846
79.907,"uW/cm^2","2019-04-28T20:29:26","lightsense.tsl250rd.intensity","092",-87.703739,41.800846
29.62,"C","2019-04-28T20:29:26","lightsense.tmp421.temperature","092",-87.703739,41.800846
687.478,"uW/cm^2","2019-04-28T20:29:26","lightsense.mlx75305.intensity","092",-87.703739,41.800846
495.982,"uW/cm^2","2019-04-28T20:29:26","lightsense.ml8511.intensity","092",-87.703739,41.800846
-274.49,"mG","2019-04-28T20:29:26","lightsense.hmc5883l.magnetic_field_z","092",-87.703739,41.800846
-744.545,"mG","2019-04-28T20:29:26","lightsense.hmc5883l.magnetic_field_y","092",-87.703739,41.800846
-6.364,"mG","2019-04-28T20:29:26","lightsense.hmc5883l.magnetic_field_x","092",-87.703739,41.800846
39.55,"C","2019-04-28T20:29:26","lightsense.hih6130.temperature","092",-87.703739,41.800846
25.05,"RH","2019-04-28T20:29:26","lightsense.hih6130.humidity","092",-87.703739,41.800846
41.635,"lux","2019-04-28T20:29:26","lightsense.apds_9006_020.intensity","092",-87.703739,41.800846
10.35,"C","2019-04-28T20:29:25","metsense.tsys01.temperature","04C",-87.685557,41.846579
34.845,"uW/cm^2","2019-04-28T20:29:25","metsense.tsl250rd.intensity","04C",-87.685557,41.846579
10.31,"C","2019-04-28T20:29:25","metsense.tmp112.temperature","04C",-87.685557,41.846579
9.7,"C","2019-04-28T20:29:25","metsense.pr103j2.temperature","04C",-87.685557,41.846579
1.99,"C","2019-04-28T20:29:25","metsense.htu21d.temperature","04C",-87.685557,41.846579
118.99,"RH","2019-04-28T20:29:25","metsense.htu21d.humidity","04C",-87.685557,41.846579
50.99,"RH","2019-04-28T20:29:25","metsense.hih4030.humidity","04C",-87.685557,41.846579
11.1,"C","2019-04-28T20:29:25","metsense.bmp180.temperature","04C",-87.685557,41.846579
1003.61,"hPa","2019-04-28T20:29:25","metsense.bmp180.pressure","04C",-87.685557,41.846579
57.81,"uW/cm^2","2019-04-28T20:29:25","lightsense.tsl260rd.intensity","04C",-87.685557,41.846579
56.204,"uW/cm^2","2019-04-28T20:29:25","lightsense.tsl250rd.intensity","04C",-87.685557,41.846579
25,"C","2019-04-28T20:29:25","lightsense.tmp421.temperature","04C",-87.685557,41.846579
688.661,"uW/cm^2","2019-04-28T20:29:25","lightsense.mlx75305.intensity","04C",-87.685557,41.846579
69.463,"uW/cm^2","2019-04-28T20:29:25","lightsense.ml8511.intensity","04C",-87.685557,41.846579
28.47,"C","2019-04-28T20:29:25","lightsense.hih6130.temperature","04C",-87.685557,41.846579
34.35,"RH","2019-04-28T20:29:25","lightsense.hih6130.humidity","04C",-87.685557,41.846579
112.686,"lux","2019-04-28T20:29:25","lightsense.apds_9006_020.intensity","04C",-87.685557,41.846579
11.61,"C","2019-04-28T20:29:25","chemsense.sht25.temperature","04C",-87.685557,41.846579
26.25,"RH","2019-04-28T20:29:25","chemsense.sht25.humidity","04C",-87.685557,41.846579
